time,V_adc_value,V_actual_value,H_adc_value,H_actual_value
5.44,45,0.17578125,8,0.03125
5.46,18,0.07031250000000001,4,0.015625
5.47,5,0.01953125,2,0.0078125
5.49,2,0.0078125,1,0.00390625
5.51,3,0.01171875,1,0.00390625
5.53,0,0.0,0,0.0
5.55,0,0.0,0,0.0
5.57,-439,-1.71484375,-19,-0.07421875
5.59,-46,-0.1796875,-94,-0.3671875
5.61,-141,-0.55078125,76,0.296875
5.62,-268,-1.046875,111,0.43359375
5.64,450,1.7578125,-32,-0.125
5.66,23,0.08984375,0,0.0
5.68,80,0.3125,7,0.02734375
5.7,125,0.48828125,5,0.01953125
5.72,56,0.21875,2,0.0078125
5.74,-28,-0.109375,-3,-0.01171875
5.75,-153,-0.59765625,-4,-0.015625
5.77,-204,-0.7968750000000001,0,0.0
5.79,-166,-0.6484375,-18,-0.07031250000000001
5.81,-141,-0.55078125,-7,-0.02734375
5.83,114,0.4453125,-1,-0.00390625
5.85,110,0.4296875,6,0.0234375
5.87,49,0.19140625,4,0.015625
5.89,17,0.06640625,2,0.0078125
5.91,6,0.0234375,0,0.0
5.92,2,0.0078125,0,0.0
5.94,2,0.0078125,0,0.0
5.96,-1,-0.00390625,0,0.0
5.98,-1,-0.00390625,0,0.0
6.0,1,0.00390625,-1,-0.00390625
6.02,-2,-0.0078125,0,0.0
6.04,-1,-0.00390625,0,0.0
6.06,0,0.0,-1,-0.00390625
6.07,1,0.00390625,36,0.14062500000000003
6.09,-915,-3.57421875,-31,-0.12109375
6.11,-356,-1.390625,344,1.34375
6.13,-82,-0.3203125,-79,-0.30859375
6.15,235,0.9179687500000001,31,0.12109375
6.17,47,0.18359375,18,0.07031250000000001
6.19,121,0.47265625,-6,-0.0234375
6.21,358,1.3984375,2,0.0078125
6.23,-20,-0.078125,5,0.01953125
6.25,-113,-0.44140625,3,0.01171875
6.26,-191,-0.74609375,0,0.0
6.28,-200,-0.78125,1,0.00390625
6.3,-175,-0.6835937500000001,-6,-0.0234375
6.32,-59,-0.23046875000000003,12,0.046875
6.34,148,0.578125,3,0.01171875
6.36,86,0.3359375,-5,-0.01953125
6.39,31,0.12109375,0,0.0
6.41,10,0.0390625,1,0.00390625
6.43,3,0.01171875,0,0.0
6.45,0,0.0,-1,-0.00390625
6.47,-4,-0.015625,0,0.0
6.49,2,0.0078125,0,0.0
6.51,3,0.01171875,0,0.0
6.53,-1,-0.00390625,0,0.0
6.55,0,0.0,0,0.0
6.57,0,0.0,33,0.12890625
6.59,-581,-2.26953125,-207,-0.8085937500000001
6.61,885,3.45703125,284,1.1093750000000002
6.63,-162,-0.6328125,-94,-0.3671875
6.65,144,0.5625000000000001,71,0.27734375000000006
6.67,81,0.31640625,24,0.09375
6.69,124,0.484375,-17,-0.06640625
6.71,81,0.31640625,-12,-0.046875
6.73,-7,-0.02734375,1,0.00390625
6.75,-52,-0.20312500000000003,5,0.01953125
6.77,-149,-0.58203125,-1,-0.00390625
6.79,-112,-0.4375,-3,-0.01171875
6.81,-80,-0.3125,-4,-0.015625
6.83,9,0.03515625000000001,10,0.0390625
6.85,58,0.2265625,2,0.0078125
6.87,44,0.171875,-4,-0.015625
6.89,18,0.07031250000000001,-1,-0.00390625
6.91,2,0.0078125,1,0.00390625
6.93,2,0.0078125,-1,-0.00390625
6.95,-2,-0.0078125,0,0.0
6.97,0,0.0,0,0.0
6.99,-1,-0.00390625,0,0.0
7.01,-1,-0.00390625,0,0.0
7.03,-2,-0.0078125,0,0.0
7.05,1,0.00390625,-1,-0.00390625
7.07,0,0.0,-1,-0.00390625
7.09,-61,-0.23828125,-123,-0.48046875
7.11,52,0.20312500000000003,-78,-0.3046875
7.13,-135,-0.52734375,103,0.40234375000000006
7.15,60,0.234375,-48,-0.1875
7.17,48,0.1875,-24,-0.09375
7.19,169,0.66015625,-4,-0.015625
7.21,105,0.41015625,10,0.0390625
7.23,0,0.0,4,0.015625
7.25,-10,-0.0390625,-2,-0.0078125
7.27,-54,-0.2109375,-1,-0.00390625
7.29,-138,-0.5390625,-1,-0.00390625
7.31,-99,-0.38671875,3,0.01171875
7.33,-50,-0.1953125,0,0.0
7.35,22,0.0859375,3,0.01171875
7.37,52,0.20312500000000003,-4,-0.015625
7.39,39,0.15234375,-1,-0.00390625
7.41,14,0.0546875,1,0.00390625
7.43,6,0.0234375,1,0.00390625
7.45,0,0.0,0,0.0
7.47,0,0.0,0,0.0
7.49,-1,-0.00390625,0,0.0
7.51,0,0.0,-1,-0.00390625
7.53,0,0.0,0,0.0
7.55,-1,-0.00390625,-1,-0.00390625
7.57,-2,-0.0078125,0,0.0
7.59,-166,-0.6484375,-33,-0.12890625
7.61,-257,-1.00390625,-35,-0.13671875
7.63,-149,-0.58203125,-31,-0.12109375
7.65,118,0.46093750000000006,6,0.0234375
7.67,80,0.3125,28,0.109375
7.69,99,0.38671875,8,0.03125
7.71,53,0.20703125,-6,-0.0234375
7.73,8,0.03125,0,0.0
7.75,-43,-0.16796875,3,0.01171875
7.77,-133,-0.51953125,-1,-0.00390625
7.79,-102,-0.39843750000000006,2,0.0078125
7.81,-64,-0.25,2,0.0078125
7.83,12,0.046875,1,0.00390625
7.85,54,0.2109375,-2,-0.0078125
7.87,39,0.15234375,-2,-0.0078125
7.89,17,0.06640625,0,0.0
7.91,3,0.01171875,0,0.0
7.93,1,0.00390625,-1,-0.00390625
7.95,-1,-0.00390625,0,0.0
7.97,0,0.0,-1,-0.00390625
7.99,0,0.0,0,0.0
8.01,-1,-0.00390625,0,0.0
8.03,0,0.0,0,0.0
8.05,2,0.0078125,0,0.0
8.07,0,0.0,2,0.0078125
8.09,-129,-0.50390625,-23,-0.08984375
8.11,-480,-1.875,16,0.0625
8.13,-211,-0.82421875,-62,-0.2421875
8.15,-48,-0.1875,-17,-0.06640625
8.17,21,0.08203125,26,0.10156250000000001
8.19,258,1.0078125,13,0.05078125000000001
8.21,156,0.609375,-2,-0.0078125
8.23,1,0.00390625,-2,-0.0078125
8.25,-17,-0.06640625,0,0.0
8.27,-83,-0.32421875,1,0.00390625
8.29,-187,-0.73046875,0,0.0
8.31,-84,-0.328125,-1,-0.00390625
8.33,-86,-0.3359375,1,0.00390625
8.35,37,0.14453125,7,0.02734375
8.37,76,0.296875,1,0.00390625
8.39,42,0.1640625,-1,-0.00390625
8.41,15,0.05859375,0,0.0
8.43,4,0.015625,0,0.0
8.45,0,0.0,-1,-0.00390625
8.47,-1,-0.00390625,0,0.0
8.49,0,0.0,0,0.0
8.51,-2,-0.0078125,0,0.0
8.53,-2,-0.0078125,0,0.0
8.55,1,0.00390625,0,0.0
8.57,0,0.0,19,0.07421875
8.59,-18,-0.07031250000000001,-173,-0.6757812500000001
8.61,-389,-1.51953125,246,0.9609375
8.63,101,0.39453125,-19,-0.07421875
8.65,15,0.05859375,-15,-0.05859375
8.67,8,0.03125,-4,-0.015625
8.69,98,0.3828125,6,0.0234375
8.71,-121,-0.47265625,-9,-0.03515625000000001
8.73,134,0.5234375,25,0.09765625
8.75,-91,-0.35546875,7,0.02734375
8.77,2,0.0078125,-1,-0.00390625
8.79,-19,-0.07421875,1,0.00390625
8.81,-17,-0.06640625,3,0.01171875
8.83,3,0.01171875,0,0.0
8.85,-18,-0.07031250000000001,-14,-0.0546875
8.87,-102,-0.39843750000000006,24,0.09375
8.89,28,0.109375,-2,-0.0078125
8.91,45,0.17578125,-6,-0.0234375
8.93,18,0.07031250000000001,0,0.0
8.95,5,0.01953125,2,0.0078125
8.97,1,0.00390625,8,0.03125
8.99,137,0.53515625,-15,-0.05859375
9.01,-113,-0.44140625,0,0.0
9.03,-2250,-8.7890625,75,0.29296875
9.05,859,3.35546875,31,0.12109375
9.07,-875,-3.41796875,-25,-0.09765625
9.09,388,1.515625,-17,-0.06640625
9.11,181,0.70703125,3,0.01171875
9.13,23,0.08984375,4,0.015625
9.15,3,0.01171875,0,0.0
9.17,-150,-0.5859375,-1,-0.00390625
9.19,-176,-0.6875,-2,-0.0078125
9.21,-23,-0.08984375,7,0.02734375
9.23,-26,-0.10156250000000001,9,0.03515625000000001
9.25,-71,-0.27734375000000006,-4,-0.015625
9.27,51,0.19921875000000003,-4,-0.015625
9.29,75,0.29296875,0,0.0
9.31,28,0.109375,0,0.0
9.33,16,0.0625,-109,-0.42578125
9.35,74,0.2890625,-51,-0.19921875000000003
9.37,-118,-0.46093750000000006,-52,-0.20312500000000003
9.39,355,1.38671875,15,0.05859375
9.41,301,1.17578125,32,0.125
9.43,-104,-0.40625000000000006,-1,-0.00390625
9.45,-14,-0.0546875,-5,-0.01953125
9.47,-12,-0.046875,-1,-0.00390625
9.49,-37,-0.14453125,3,0.01171875
9.51,-48,-0.1875,-2,-0.0078125
9.53,-2,-0.0078125,1,0.00390625
9.55,-7,-0.02734375,2,0.0078125
9.57,-36,-0.14062500000000003,34,0.1328125
9.59,-4,-0.015625,-10,-0.0390625
9.61,29,0.11328125,-11,-0.04296875
9.63,15,0.05859375,-1,-0.00390625
9.65,1,0.00390625,-15,-0.05859375
9.67,41,0.16015625,-119,-0.46484375000000006
9.69,-158,-0.6171875,-39,-0.15234375
9.71,-88,-0.34375,39,0.15234375
9.73,306,1.1953125,-7,-0.02734375
9.75,57,0.22265625,-12,-0.046875
9.77,4,0.015625,-1,-0.00390625
9.79,73,0.28515625,4,0.015625
9.81,-17,-0.06640625,1,0.00390625
9.83,-77,-0.30078125,0,0.0
9.85,-107,-0.41796875,-6,-0.0234375
9.87,-51,-0.19921875000000003,0,0.0
9.89,-26,-0.10156250000000001,0,0.0
9.91,-110,-0.4296875,-25,-0.09765625
9.93,34,0.1328125,-8,-0.03125
9.95,61,0.23828125,2,0.0078125
9.97,30,0.1171875,2,0.0078125
9.99,8,0.03125,0,0.0
10.01,2,0.0078125,-85,-0.33203125
10.03,232,0.90625,-67,-0.26171875
10.05,-27,-0.10546875,-84,-0.328125
10.07,5,0.01953125,-27,-0.10546875
10.09,-54,-0.2109375,36,0.14062500000000003
10.11,378,1.4765625,98,0.3828125
10.13,89,0.34765625,27,0.10546875
10.15,-103,-0.40234375000000006,-23,-0.08984375
10.17,-31,-0.12109375,11,0.04296875
10.19,-20,-0.078125,13,0.05078125000000001
10.21,-14,-0.0546875,5,0.01953125
10.23,8,0.03125,14,0.0546875
10.25,-21,-0.08203125,26,0.10156250000000001
10.27,-31,-0.12109375,-16,-0.0625
10.29,-10,-0.0390625,-59,-0.23046875000000003
10.31,34,0.1328125,30,0.1171875
10.33,14,0.0546875,10,0.0390625
10.35,6,0.0234375,-8,-0.03125
10.37,1,0.00390625,-45,-0.17578125
10.39,239,0.9335937500000001,113,0.44140625
10.41,-115,-0.44921875,9,0.03515625000000001
10.43,84,0.328125,-24,-0.09375
10.45,87,0.33984375000000006,1,0.00390625
10.47,42,0.1640625,-2,-0.0078125
10.49,30,0.1171875,5,0.01953125
10.51,80,0.3125,-2,-0.0078125
10.53,-73,-0.28515625,2,0.0078125
10.55,-62,-0.2421875,-4,-0.015625
10.57,-33,-0.12890625,3,0.01171875
10.59,-15,-0.05859375,-2,-0.0078125
10.61,-39,-0.15234375,-23,-0.08984375
10.63,-40,-0.15625,33,0.12890625
10.65,31,0.12109375,20,0.078125
10.68,29,0.11328125,-11,-0.04296875
10.7,10,0.0390625,11,0.04296875
10.72,-63,-0.24609375,-199,-0.77734375
10.73,-9,-0.03515625000000001,50,0.1953125
10.75,-32,-0.125,-22,-0.0859375
10.77,40,0.15625,49,0.19140625
10.79,-22,-0.0859375,24,0.09375
10.81,18,0.07031250000000001,-9,-0.03515625000000001
10.83,186,0.7265625,-11,-0.04296875
10.85,-62,-0.2421875,-6,-0.0234375
10.87,-47,-0.18359375,3,0.01171875
10.89,-19,-0.07421875,1,0.00390625
10.91,-18,-0.07031250000000001,0,0.0
10.94,-11,-0.04296875,6,0.0234375
10.96,-12,-0.046875,7,0.02734375
10.98,-19,-0.07421875,7,0.02734375
11.0,-26,-0.10156250000000001,-21,-0.08203125
11.02,24,0.09375,-1,-0.00390625
11.04,19,0.07421875,-14,-0.0546875
11.06,9,0.03515625000000001,-14,-0.0546875
11.08,-243,-0.94921875,113,0.44140625
11.1,-85,-0.33203125,-32,-0.125
11.12,-26,-0.10156250000000001,-19,-0.07421875
11.14,27,0.10546875,-6,-0.0234375
11.15,4,0.015625,3,0.01171875
11.17,65,0.25390625,3,0.01171875
11.19,8,0.03125,0,0.0
11.21,186,0.7265625,1,0.00390625
11.23,-36,-0.14062500000000003,0,0.0
11.25,-61,-0.23828125,2,0.0078125
11.27,-66,-0.2578125,-2,-0.0078125
11.29,-36,-0.14062500000000003,1,0.00390625
11.31,-18,-0.07031250000000001,1,0.00390625
11.33,-44,-0.171875,-3,-0.01171875
11.35,-39,-0.15234375,7,0.02734375
11.37,29,0.11328125,-8,-0.03125
11.39,40,0.15625,0,0.0
11.41,16,0.0625,24,0.09375
11.43,-38,-0.1484375,-92,-0.359375
11.45,-21,-0.08203125,79,0.30859375
11.48,10,0.0390625,-35,-0.13671875
11.5,7,0.02734375,-16,-0.0625
11.52,-122,-0.4765625,-29,-0.11328125
11.53,276,1.078125,19,0.07421875
11.55,-22,-0.0859375,13,0.05078125000000001
11.58,-20,-0.078125,-4,-0.015625
11.6,-17,-0.06640625,-5,-0.01953125
11.62,-48,-0.1875,0,0.0
11.63,-20,-0.078125,2,0.0078125
11.65,-7,-0.02734375,1,0.00390625
