time,V_adc_value,V_actual_value,H_adc_value,H_actual_value
7.74,-4,-0.015625,0,0.0
7.76,-7,-0.02734375,0,0.0
7.78,-1,-0.00390625,-1,-0.00390625
7.8,2,0.0078125,0,0.0
7.81,0,0.0,0,0.0
7.83,-3,-0.01171875,1,0.00390625
7.85,-9,-0.03515625000000001,9,0.03515625000000001
7.87,22,0.0859375,-72,-0.28125000000000006
7.89,19,0.07421875,24,0.09375
7.91,-21,-0.08203125,13,0.05078125000000001
7.93,31,0.12109375,6,0.0234375
7.95,-7,-0.02734375,2,0.0078125
7.96,9,0.03515625000000001,1,0.00390625
7.98,15,0.05859375,0,0.0
8.0,-15,-0.05859375,1,0.00390625
8.02,-8,-0.03125,0,0.0
8.04,-8,-0.03125,-2,-0.0078125
8.06,-8,-0.03125,-1,-0.00390625
8.08,-108,-0.421875,14,0.0546875
8.09,-160,-0.625,0,0.0
8.11,-40,-0.15625,1,0.00390625
8.13,46,0.1796875,0,0.0
8.15,34,0.1328125,0,0.0
8.17,-15,-0.05859375,-2,-0.0078125
8.19,-26,-0.10156250000000001,11,0.04296875
8.21,-401,-1.56640625,15,0.05859375
8.22,798,3.1171875,-146,-0.5703125
8.24,-103,-0.40234375000000006,-87,-0.33984375000000006
8.26,-210,-0.8203125,-41,-0.16015625
8.28,284,1.1093750000000002,-27,-0.10546875
8.3,-84,-0.328125,-17,-0.06640625
8.32,33,0.12890625,-10,-0.0390625
8.34,27,0.10546875,-5,-0.01953125
8.35,21,0.08203125,-4,-0.015625
8.37,-27,-0.10546875,-3,-0.01171875
8.39,-108,-0.421875,-3,-0.01171875
8.41,-34,-0.1328125,4,0.015625
8.43,2,0.0078125,1,0.00390625
8.45,16,0.0625,1,0.00390625
8.47,0,0.0,1,0.00390625
8.49,-13,-0.05078125000000001,0,0.0
8.5,-6,-0.0234375,-2,-0.0078125
8.52,-4,-0.015625,-1,-0.00390625
8.54,3,0.01171875,-1,-0.00390625
8.56,-3,-0.01171875,2,0.0078125
8.58,-30,-0.1171875,-1,-0.00390625
8.6,413,1.6132812500000002,0,0.0
8.62,68,0.265625,1,0.00390625
8.63,-117,-0.45703125,0,0.0
8.65,44,0.171875,-1,-0.00390625
8.67,12,0.046875,0,0.0
8.69,2,0.0078125,-1,-0.00390625
8.71,9,0.03515625000000001,-1,-0.00390625
8.73,-6,-0.0234375,0,0.0
8.74,-4,-0.015625,0,0.0
8.76,-10,-0.0390625,-1,-0.00390625
8.78,-19,-0.07421875,0,0.0
8.8,-7,-0.02734375,0,0.0
8.82,2,0.0078125,0,0.0
8.84,0,0.0,0,0.0
8.86,-4,-0.015625,0,0.0
8.87,3,0.01171875,0,0.0
8.89,3,0.01171875,0,0.0
8.91,3,0.01171875,0,0.0
8.93,-22,-0.0859375,7,0.02734375
8.95,-5,-0.01953125,4,0.015625
8.97,-3,-0.01171875,1,0.00390625
8.99,-14,-0.0546875,1,0.00390625
9.0,52,0.20312500000000003,2,0.0078125
9.02,-10,-0.0390625,1,0.00390625
9.04,-28,-0.109375,0,0.0
9.06,9,0.03515625000000001,0,0.0
9.08,3,0.01171875,0,0.0
9.1,-10,-0.0390625,-1,-0.00390625
9.12,0,0.0,0,0.0
9.13,-8,-0.03125,0,0.0
9.15,-1,-0.00390625,-1,-0.00390625
9.17,0,0.0,-1,-0.00390625
9.19,-4,-0.015625,-1,-0.00390625
9.21,-3,-0.01171875,-1,-0.00390625
9.23,-3,-0.01171875,0,0.0
9.25,-16,-0.0625,-8,-0.03125
9.26,24,0.09375,1,0.00390625
9.28,-13,-0.05078125000000001,4,0.015625
9.3,11,0.04296875,3,0.01171875
9.32,0,0.0,1,0.00390625
9.34,-3,-0.01171875,1,0.00390625
9.36,-3,-0.01171875,0,0.0
9.38,-5,-0.01953125,0,0.0
9.4,0,0.0,0,0.0
9.41,0,0.0,0,0.0
9.43,-1,-0.00390625,0,0.0
9.45,-2,-0.0078125,0,0.0
9.47,2,0.0078125,-1,-0.00390625
9.49,0,0.0,0,0.0
9.51,1,0.00390625,0,0.0
9.53,-1,-0.00390625,0,0.0
9.54,-4,-0.015625,0,0.0
9.56,-7,-0.02734375,0,0.0
9.58,-4,-0.015625,-1,-0.00390625
9.6,-2,-0.0078125,-3,-0.01171875
9.62,-13,-0.05078125000000001,6,0.0234375
9.64,168,0.65625,2,0.0078125
9.66,-39,-0.15234375,-3,-0.01171875
9.67,-5,-0.01953125,-2,-0.0078125
9.69,28,0.109375,0,0.0
9.71,4,0.015625,-1,-0.00390625
9.73,22,0.0859375,0,0.0
9.75,-8,-0.03125,0,0.0
9.77,-10,-0.0390625,0,0.0
9.79,-2,-0.0078125,-1,-0.00390625
9.8,-7,-0.02734375,-1,-0.00390625
9.82,-4,-0.015625,0,0.0
9.84,-1,-0.00390625,-1,-0.00390625
9.86,-3,-0.01171875,-1,-0.00390625
9.88,-11,-0.04296875,-1,-0.00390625
9.9,-8,-0.03125,0,0.0
9.92,3,0.01171875,0,0.0
9.94,-2,-0.0078125,0,0.0
9.96,6,0.0234375,0,0.0
9.97,4,0.015625,0,0.0
9.99,-70,-0.2734375,-114,-0.4453125
10.01,2175,8.496093750000002,1,0.00390625
10.03,27,0.10546875,-35,-0.13671875
10.05,-164,-0.640625,-52,-0.20312500000000003
10.07,126,0.4921875,11,0.04296875
10.09,32,0.125,8,0.03125
10.11,2,0.0078125,-5,-0.01953125
10.13,20,0.078125,-3,-0.01171875
10.15,-17,-0.06640625,0,0.0
10.17,-74,-0.2890625,6,0.0234375
